date;route_from;route_to;start_at;arrived_at;duration_in_m;is_rush_hour;weather_conditions;seasonal_happening;traffic_density
30.12.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:18;15:16;75;False;3;1;1
22.03.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:00;19:44;123;False;1;0;1
01.01.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:25;17:17;130;False;3;1;1
04.08.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:18;09:40;76;True;2;1;2
09.02.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:54;12:52;93;True;2;1;3
01.12.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:56;16:54;189;True;2;1;1
02.04.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:58;12:41;43;False;3;0;3
03.02.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:03;14:35;49;False;1;0;3
25.01.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:03;15:43;114;False;3;1;1
24.05.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:02;17:56;130;False;3;0;1
01.03.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:06;12:23;137;True;3;0;1
25.01.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:34;11:19;45;False;3;1;2
30.01.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:52;15:08;112;False;2;1;1
01.03.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:15;11:10;62;True;1;0;2
15.12.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:01;09:12;68;True;1;0;2
09.11.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:51;13:13;131;True;1;0;1
17.05.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:26;12:11;45;False;4;1;3
19.12.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:14;11:33;126;True;3;1;1
14.12.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:13;10:00;107;True;4;1;3
19.08.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:38;10:49;71;True;3;1;3
06.03.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:49;15:03;112;False;1;1;1
06.11.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:04;12:40;51;False;1;1;3
03.03.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:50;13:33;43;False;4;1;2
19.12.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:11;13:57;46;False;4;1;3
28.09.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:00;12:22;104;True;2;0;3
04.07.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:36;13:20;44;False;4;1;2
13.05.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:16;12:53;54;False;2;1;3
29.03.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:20;12:11;63;False;1;1;3
11.04.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:55;11:39;44;False;4;0;2
25.07.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:45;13:51;151;True;2;1;1
13.02.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:56;12:38;42;False;4;0;3
03.02.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:29;12:07;84;True;1;1;3
14.11.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:06;10:26;80;True;4;1;2
29.09.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:22;07:04;42;False;3;1;2
05.03.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:14;12:03;159;True;4;1;1
24.07.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:40;10:27;86;True;2;1;3
05.02.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:45;08:25;55;False;1;1;3
21.06.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:04;12:41;55;False;2;1;3
17.07.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:34;09:04;90;True;4;0;3
07.03.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:13;15:28;92;False;3;0;1
10.02.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:27;16:18;125;False;3;0;1
19.06.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:28;12:43;125;True;1;0;1
24.05.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:45;20:04;103;True;1;1;3
06.12.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:17;16:04;47;False;3;0;2
10.04.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:15;11:59;116;True;2;1;2
09.11.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:27;12:13;46;False;4;0;3
02.05.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:58;10:57;92;True;1;0;3
15.01.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:19;16:00;56;False;1;0;3
15.09.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:18;16:52;52;False;1;1;2
06.01.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:25;19:14;91;True;1;0;3
18.05.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:28;15:36;81;False;3;1;1
08.08.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:58;07:42;44;False;4;1;3
12.02.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:58;19:07;109;False;1;0;1
27.01.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:37;12:09;111;True;1;1;3
05.07.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:46;13:45;132;False;3;1;1
10.05.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:45;13:29;44;False;3;1;2
06.02.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:04;13:50;156;True;1;1;1
28.03.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:40;11:27;47;False;4;0;2
29.08.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:11;12:48;182;True;4;0;1
04.03.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:23;14:10;47;False;4;0;2
31.01.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:18;16:01;43;False;4;0;3
25.11.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:35;19:48;140;False;1;0;1
22.08.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:26;13:41;161;True;1;1;1
19.10.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:46;09:51;65;True;3;1;2
31.10.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:04;09:31;87;True;3;0;2
02.02.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:03;12:42;54;False;1;0;2
21.11.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:31;09:04;93;True;4;1;3
23.10.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:13;13:49;53;False;2;0;2
22.11.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:12;17:24;87;False;4;1;1
31.01.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:29;11:16;47;False;3;1;2
21.11.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:52;17:24;118;False;2;1;1
21.03.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:57;13:34;54;False;1;0;2
05.12.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:58;11:40;42;False;3;1;2
16.11.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:20;09:33;73;True;3;0;3
26.04.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:39;19:12;83;True;2;1;2
26.05.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:29;13:03;108;False;4;1;1
04.07.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:58;09:18;80;True;3;0;3
14.02.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:48;13:20;50;False;1;1;3
19.08.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:23;10:23;60;True;3;0;3
02.01.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:17;15:46;47;False;1;1;3
22.08.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:24;08:20;56;True;3;0;3
21.09.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:34;15:35;131;False;1;1;1
21.09.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:35;10:05;85;False;1;1;1
12.07.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:04;15:51;47;False;3;1;2
25.02.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:50;14:35;58;False;1;0;2
12.08.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:04;12:47;43;False;3;0;3
23.03.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:14;11:08;93;True;1;0;3
25.08.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:17;16:02;45;False;4;0;2
22.03.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:19;13:59;54;False;1;1;3
16.01.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:45;12:50;132;True;4;0;1
26.09.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:58;15:38;53;False;1;0;3
20.09.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:01;14:45;44;False;4;1;3
05.03.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:11;08:11;60;True;4;1;2
06.06.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:08;07:46;54;False;1;1;3
26.05.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:08;10:55;47;False;3;1;3
22.11.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:49;17:28;56;False;2;1;3
30.05.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:22;10:43;90;True;4;0;1
20.07.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:25;07:10;45;False;3;0;3
27.03.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:19;15:00;55;False;1;1;3
26.05.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:18;08:03;57;False;2;1;3
28.04.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:34;15:16;42;False;3;0;2
27.07.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:45;13:25;57;False;2;1;2
23.12.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:04;13:37;49;False;1;0;3
06.03.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:11;08:56;120;False;4;0;1
14.04.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:06;17:04;58;True;4;0;2
18.04.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:50;16:25;92;False;1;0;1
10.11.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:25;17:28;81;False;4;1;1
08.05.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:26;15:10;58;False;1;0;3
10.07.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:06;06:50;44;False;3;1;3
03.03.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:00;07:50;50;True;4;0;3
07.11.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:04;14:40;114;False;3;0;1
12.04.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:14;13:01;47;False;3;1;3
31.08.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:08;10:19;71;True;3;0;2
26.03.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:48;12:47;123;True;3;0;1
22.02.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:59;07:42;43;False;3;0;2
02.08.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:32;10:52;106;True;1;1;3
16.01.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:50;15:31;54;False;2;0;3
05.07.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:33;16:16;43;False;3;1;2
05.10.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:28;14:39;131;True;1;1;1
11.09.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:35;10:40;96;True;1;0;3
13.12.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:44;15:25;160;True;1;1;1
19.08.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:58;17:52;214;True;2;1;1
08.02.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:17;15:03;46;False;3;1;2
24.08.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:22;07:04;42;False;4;1;2
24.02.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:11;11:41;48;False;1;0;3
16.01.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:56;16:34;169;True;1;1;1
12.09.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:25;13:14;62;False;1;0;3
13.11.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:50;12:31;55;False;2;1;2
16.08.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:41;17:30;61;False;2;0;3
31.01.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:15;10:07;52;True;3;0;3
05.08.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:35;11:21;46;False;3;0;3
10.04.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:40;17:42;136;False;2;1;1
26.03.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:22;13:04;42;False;4;1;2
08.06.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:12;14:59;153;True;1;1;1
13.07.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:54;16:40;58;False;1;0;2
23.01.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:54;19:56;134;False;2;0;1
28.09.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:03;16:40;54;False;2;0;2
15.03.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:36;09:15;99;True;3;0;3
24.06.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:06;11:54;48;False;4;0;3
12.03.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:09;17:28;92;False;4;1;1
14.11.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:26;16:16;62;False;1;0;3
03.02.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:06;11:02;116;True;4;1;2
08.08.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:10;20:28;166;True;3;0;1
20.01.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:29;12:15;116;True;1;1;3
07.02.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:56;18:12;93;False;3;1;1
02.06.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:23;08:13;50;True;4;1;3
04.11.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:22;07:05;43;False;3;0;3
24.03.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:57;13:27;48;False;1;1;2
11.01.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:34;14:32;125;True;2;0;1
30.04.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:11;13:24;101;True;1;1;1
28.07.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:54;15:51;130;False;3;0;1
13.10.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:03;13:50;47;False;3;1;3
16.08.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:55;07:42;47;False;3;0;3
13.01.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:10;09:08;132;False;3;0;1
18.09.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:54;17:25;48;False;1;0;3
30.10.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:19;15:04;45;False;3;0;3
11.02.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:12;12:00;61;False;2;1;3
10.05.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:58;17:42;57;False;1;1;2
06.10.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:26;15:57;48;False;1;0;2
24.03.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:12;10:42;90;True;3;1;3
05.05.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;09:34;10:55;81;True;3;0;2
28.02.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:39;08:40;61;True;3;1;3
09.06.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;06:58;08:47;62;False;2;1;2
05.05.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:54;14:41;47;False;4;0;2
05.06.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;10:10;13:39;89;False;1;0;1
27.10.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:40;12:34;121;True;2;0;3
27.09.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:32;12:09;171;True;4;1;1
24.11.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;13:13;13:58;45;False;4;1;3
24.01.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;12:34;17:38;136;False;1;1;1
08.09.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:42;20:19;115;True;2;0;2
12.03.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;07:09;08:23;74;True;3;1;3
28.01.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;11:23;12:10;47;False;3;1;3
17.06.2022;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;14:42;16:18;52;False;1;0;3
18.05.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;08:07;15:59;182;True;2;0;1
08.06.2023;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;15:30;16:13;43;False;4;0;3
22.01.2024;Dufourstrasse 8, CH-5000 Aarau;Acme Clinic, Seidenhofstrasse 10, CH-6003 Luzern;16:41;20:13;112;True;2;0;3
